,X,Bay,Date,Year,Tow,Towindex,Station,Temp,SAL,DO.mg.L,distswept,NumCaught,jday,cpT,avl,minl,maxl,sdl,area,cpue,efoff,rcpT,AvDepth,std_cpue,Pres,dayl
878,942,Napeague,2016-05-19,2016,NA,7,2,14.3,27.3,9.23,347.3219983,0,140,0,NA,NA,NA,NA,347.3219983,0,5.850252299,0,1.23444,0,0,14.57538338
879,943,Napeague,2016-05-19,2016,NA,8,3,14.7,27.3,9.14,309.8566646,1,140,0,NA,NA,NA,NA,309.8566646,0,5.736109818,0,1.38684,0,0,14.57538338
880,944,Napeague,2016-05-19,2016,NA,9,5,13.4,27.4,9.4,346.6008199,0,140,0,NA,NA,NA,NA,346.6008199,0,5.848173743,0,1.34112,0,0,14.57538338
881,945,Napeague,2016-05-19,2016,NA,10,45,13.1,27.3,9.29,287.2219064,0,140,0,NA,NA,NA,NA,287.2219064,0,5.66025511,0,2.46888,0,0,14.57538338
882,946,Napeague,2016-05-19,2016,NA,11,41,14.9,27.3,9.05,274.5648694,0,140,0,NA,NA,NA,NA,274.5648694,0,5.615187552,0,0.48768,0,0,14.57538338
883,947,Napeague,2016-05-19,2016,NA,12,40,15.1,27.3,8.35,314.878694,0,140,0,NA,NA,NA,NA,314.878694,0,5.752187466,0,1.02108,0,0,14.57538338
884,948,Napeague,2016-05-26,2016,NA,13,30,15.1,27,9.94,291.0535357,0,147,0,NA,NA,NA,NA,291.0535357,0,5.673507222,0,1.93548,0,0,14.76509707
885,949,Napeague,2016-05-26,2016,NA,14,25,15.3,27.3,9.88,258.8336548,0,147,0,NA,NA,NA,NA,258.8336548,0,5.556185596,0,1.79832,0,0,14.76509707
886,950,Napeague,2016-05-26,2016,NA,15,20,15.8,27.2,8.7,222.1609668,0,147,0,NA,NA,NA,NA,222.1609668,0,5.403402195,0,2.30124,0,0,14.76509707
887,951,Napeague,2016-05-26,2016,NA,16,21,15.9,27.2,9.46,266.5862254,0,147,0,NA,NA,NA,NA,266.5862254,0,5.585697739,0,1.78308,0,0,14.76509707
888,952,Napeague,2016-05-26,2016,NA,17,1,17,27.1,9.26,458.3694377,0,147,0,NA,NA,NA,NA,458.3694377,0,6.127675492,0,1.524,0,0,14.76509707
889,953,Napeague,2016-05-26,2016,NA,18,14,15.9,27.2,8.92,311.7453511,1,147,1.645659032,45,45,45,NA,311.7453511,0.005264972,5.742186672,2,2.08788,5,1,14.76509707
890,954,Napeague,2016-05-26,2016,NA,19,22,15.6,27.2,9.36,176.1115713,0,147,0,NA,NA,NA,NA,176.1115713,0,5.171117722,0,2.25552,0,0,14.76509707
891,955,Napeague,2016-05-26,2016,NA,20,28,17.6,27.1,8.21,337.0125648,1,147,1.821184158,35,35,35,NA,337.0125648,0.005389357,5.820120214,2,1.35636,5,1,14.76509707
892,956,Napeague,2016-05-26,2016,NA,21,34,16.9,27.1,8.93,411.6823481,0,147,0,NA,NA,NA,NA,411.6823481,0,6.020252052,0,5.4864,0,0,14.76509707
893,957,Napeague,2016-05-26,2016,NA,22,17,18.6,27.1,8.12,399.9206946,0,147,0,NA,NA,NA,NA,399.9206946,0,5.991266264,0,0.86868,0,0,14.76509707
894,958,Napeague,2016-05-26,2016,NA,23,18,18,27.2,9.39,379.3680972,0,147,0,NA,NA,NA,NA,379.3680972,0,5.938506966,0,0.97536,0,0,14.76509707
895,959,Napeague,2016-05-26,2016,NA,24,40,16.9,27.2,8.77,385.0833525,0,147,0,NA,NA,NA,NA,385.0833525,0,5.953459811,0,1.0668,0,0,14.76509707
896,960,Napeague,2016-06-02,2016,NA,25,2,16.8,27.6,8.74,374.1526151,0,154,0,NA,NA,NA,NA,374.1526151,0,5.924663776,0,1.28016,0,0,14.91674095
897,961,Napeague,2016-06-02,2016,NA,26,7,16.8,27.7,8.55,357.8012099,0,154,0,NA,NA,NA,NA,357.8012099,0,5.879977552,0,1.26492,0,0,14.91674095
898,962,Napeague,2016-06-02,2016,NA,27,44,19.2,27.5,7.64,374.1526151,0,154,0,NA,NA,NA,NA,374.1526151,0,5.924663776,0,0.94488,0,0,14.91674095
899,963,Napeague,2016-06-02,2016,NA,28,14,16.9,27.7,8.56,465.5249082,1,154,1.706267717,42,42,42,NA,465.5249082,0.003658555,6.143165604,2,2.83464,4,1,14.91674095
900,964,Napeague,2016-06-02,2016,NA,29,45,15.4,27.7,8.31,392.7764281,0,154,0,NA,NA,NA,NA,392.7764281,0,5.973240565,0,1.32588,0,0,14.91674095
901,965,Napeague,2016-06-02,2016,NA,30,18,17.9,27.6,8.26,282.4618933,0,154,0,NA,NA,NA,NA,282.4618933,0,5.64354365,0,1.26492,0,0,14.91674095
902,966,Napeague,2016-06-02,2016,NA,31,24,17.9,27.6,8.41,367.2823047,0,154,0,NA,NA,NA,NA,367.2823047,0,5.906130775,0,1.73736,0,0,14.91674095
903,967,Napeague,2016-06-02,2016,NA,32,32,15.7,27.8,8.94,387.8529589,0,154,0,NA,NA,NA,NA,387.8529589,0,5.960626296,0,3.5814,0,0,14.91674095
904,968,Napeague,2016-06-02,2016,NA,33,34,16.8,27.7,8.73,301.7387968,1,154,1.821184158,35,35,35,NA,301.7387968,0.00601749,5.709561732,2,4.99872,6,1,14.91674095
905,969,Napeague,2016-06-02,2016,NA,34,35,16.4,27.7,8.62,319.3253408,1,154,1.624237594,46,46,46,NA,319.3253408,0.005073574,5.76621046,2,2.65176,5,1,14.91674095
906,970,Napeague,2016-06-02,2016,NA,35,36,17.1,27.7,8.91,370.290625,1,154,1.897656828,28,28,28,NA,370.290625,0.00511169,5.91428817,2,1.85928,5,1,14.91674095
907,971,Napeague,2016-06-02,2016,NA,36,39,18.8,27.6,8.52,321.9337334,0,154,0,NA,NA,NA,NA,321.9337334,0,5.774345728,0,1.17348,0,0,14.91674095
908,972,Napeague,2016-06-09,2016,NA,37,34,16.3,27.6,9.02,414.6208743,1,161,1.943668526,21,21,21,NA,414.6208743,0.004676868,6.027364547,2,3.61188,5,1,15.02500889
909,973,Napeague,2016-06-09,2016,NA,38,35,16.3,27.5,8.56,423.8773564,0,161,0,NA,NA,NA,NA,423.8773564,0,6.04944416,0,5.7912,0,0,15.02500889
910,974,Napeague,2016-06-09,2016,NA,39,27,16.7,27.6,8.4,380.9515093,1,161,1.938548348,22,22,22,NA,380.9515093,0.005075797,5.942672095,2,3.77952,5,1,15.02500889
911,975,Napeague,2016-06-09,2016,NA,40,23,16.8,27.6,8.56,365.554344,0,161,0,NA,NA,NA,NA,365.554344,0,5.901414952,0,3.93192,0,0,15.02500889
912,976,Napeague,2016-06-09,2016,NA,41,20,17,27.6,8.61,763.762508,0,161,0,NA,NA,NA,NA,763.762508,0,6.638256887,0,1.69164,0,0,15.02500889
913,977,Napeague,2016-06-09,2016,NA,42,14,16.5,27.6,8.94,401.7964899,0,161,0,NA,NA,NA,NA,401.7964899,0,5.995945716,0,2.31648,0,0,15.02500889
914,978,Napeague,2016-06-09,2016,NA,43,45,17.4,27.6,8.62,256.8350986,0,161,0,NA,NA,NA,NA,256.8350986,0,5.548434239,0,3.21564,0,0,15.02500889
915,979,Napeague,2016-06-09,2016,NA,44,4,17.1,27.6,8.62,351.8959413,0,161,0,NA,NA,NA,NA,351.8959413,0,5.86333551,0,1.524,0,0,15.02500889
916,980,Napeague,2016-06-09,2016,NA,45,1,17.6,27.5,8.61,301.7936866,0,161,0,NA,NA,NA,NA,301.7936866,0,5.709743627,0,1.18872,0,0,15.02500889
917,981,Napeague,2016-06-09,2016,NA,46,6,17.8,27.5,8.55,294.7320781,0,161,0,NA,NA,NA,NA,294.7320781,0,5.686066734,0,1.49352,0,0,15.02500889
918,982,Napeague,2016-06-09,2016,NA,47,18,18.1,27.6,9.89,398.7970293,0,161,0,NA,NA,NA,NA,398.7970293,0,5.988452589,0,2.25552,0,0,15.02500889
919,983,Napeague,2016-06-09,2016,NA,48,39,17.3,27.5,8.7,371.5729927,1,161,1.511344179,51,51,51,NA,371.5729927,0.004059172,5.917745326,2,1.66116,4,1,15.02500889
920,984,Napeague,2016-06-15,2016,NA,49,41,19.6,29.91,7.89,198.106002,4,167,4.606986687,48.97106667,43,62,10.44030651,198.106002,0.022988879,5.288802251,5,0.9144,23,1,15.08010458
921,985,Napeague,2016-06-15,2016,NA,50,18,19.1,29.79,7.86,333.9562049,1,167,1.776793505,38,38,38,NA,333.9562049,0.005306335,5.811009861,2,1.8288,5,1,15.08010458
922,986,Napeague,2016-06-15,2016,NA,51,44,19.6,30.02,9.28,399.2885148,1,167,1.419611821,55,55,55,NA,399.2885148,0.003549048,5.98968425,1,0.85344,4,1,15.08010458
923,987,Napeague,2016-06-15,2016,NA,52,1,20.1,30.6,8.77,398.7970293,0,167,0,NA,NA,NA,NA,398.7970293,0,5.988452589,0,0.94488,0,0,15.08010458
924,988,Napeague,2016-06-15,2016,NA,53,3,20,29.99,9.18,338.4294735,0,167,0,NA,NA,NA,NA,338.4294735,0,5.824315721,0,1.24968,0,0,15.08010458
925,989,Napeague,2016-06-15,2016,NA,54,8,19.8,29.91,8.76,364.620968,0,167,0,NA,NA,NA,NA,364.620968,0,5.89885837,0,1.47828,0,0,15.08010458
926,990,Napeague,2016-06-15,2016,NA,55,9,20,30.05,8.66,367.1046183,2,167,2.999629151,50.66641144,44,59,10.60660172,367.1046183,0.008137845,5.905646871,3,1.4478,8,1,15.08010458
927,991,Napeague,2016-06-15,2016,NA,56,15,20,30.03,8.73,335.4266676,4,167,5.587886551,30.49487216,26,38,6.429100507,335.4266676,0.016521801,5.815403356,6,3.07848,17,1,15.08010458
928,992,Napeague,2016-06-15,2016,NA,57,19,20.6,29.99,8.65,323.1929718,0,167,0,NA,NA,NA,NA,323.1929718,0,5.778249581,0,1.0668,0,0,15.08010458
929,993,Napeague,2016-06-15,2016,NA,58,27,19.4,30.04,8.72,285.1188149,10,167,18.16853237,34.10944241,27,49,6.003702561,285.1188149,0.061774709,5.652905988,18,4.16052,62,1,15.08010458
930,994,Napeague,2016-06-15,2016,NA,59,32,18.7,30.02,8.75,335.2747421,2,167,3.737737207,30.99437505,30,32,1.414213562,335.2747421,0.011086597,5.814950321,4,4.191,11,1,15.08010458
931,995,Napeague,2016-06-15,2016,NA,60,30,19.5,29.98,8.62,288.1683482,1,167,1.846741152,33,33,33,NA,288.1683482,0.006388102,5.663544852,2,1.73736,6,1,15.08010458
932,996,Napeague,2016-06-23,2016,NA,61,28,19,29.81,8.01,294.7320781,0,175,0,NA,NA,NA,NA,294.7320781,0,5.686066734,0,2.667,0,0,15.09658372
933,997,Napeague,2016-06-23,2016,NA,62,23,18.8,29.9,8.33,415.5120607,0,175,0,NA,NA,NA,NA,415.5120607,0,6.029511641,0,4.54152,0,0,15.09658372
934,998,Napeague,2016-06-23,2016,NA,63,45,18.8,29.93,8.4,385.0997282,0,175,0,NA,NA,NA,NA,385.0997282,0,5.953502335,0,2.3622,0,0,15.09658372
935,999,Napeague,2016-06-23,2016,NA,64,5,18.9,30.01,7.81,338.5068218,3,175,4.611901225,46.235723,30,60,16.07275127,338.5068218,0.013532273,5.824544245,5,2.49936,14,1,15.09658372
936,1000,Napeague,2016-06-23,2016,NA,65,7,20.9,29.85,8.57,393.2134267,0,175,0,NA,NA,NA,NA,393.2134267,0,5.974352535,0,1.4478,0,0,15.09658372
937,1001,Napeague,2016-06-23,2016,NA,66,43,21.3,29.78,8.2,367.9554198,1,175,1.760357288,39,39,39,NA,367.9554198,0.004772751,5.907961789,2,1.17348,5,1,15.09658372
938,1002,Napeague,2016-06-23,2016,NA,67,17,22,29.86,7.54,846.8508929,0,175,0,NA,NA,NA,NA,846.8508929,0,6.741524638,0,1.18872,0,0,15.09658372
939,1003,Napeague,2016-06-23,2016,NA,68,24,20.1,29.98,8.84,323.1191385,1,175,1.557312077,49,49,49,NA,323.1191385,0.004808045,5.778021105,2,1.55448,5,1,15.09658372
940,1004,Napeague,2016-06-23,2016,NA,69,12,20.6,29.92,8.48,335.9459397,0,175,0,NA,NA,NA,NA,335.9459397,0,5.816950253,0,1.85928,0,0,15.09658372
941,1005,Napeague,2016-06-23,2016,NA,70,36,18.6,30.01,8.76,242.5060585,0,175,0,NA,NA,NA,NA,242.5060585,0,5.491026694,0,1.43256,0,0,15.09658372
942,1006,Napeague,2016-06-23,2016,NA,71,39,20.8,29.88,8.35,321.0361029,0,175,0,NA,NA,NA,NA,321.0361029,0,5.771553587,0,1.6002,0,0,15.09658372
943,1007,Napeague,2016-06-23,2016,NA,72,38,19,31,8.35,301.072267,0,175,0,NA,NA,NA,NA,301.072267,0,5.707350326,0,1.2192,0,0,15.09658372
944,1008,Napeague,2016-06-29,2016,NA,73,4,19.5,30.26,7.48,366.8551297,0,181,0,NA,NA,NA,NA,366.8551297,0,5.904967028,0,1.11252,0,0,15.06580691
945,1009,Napeague,2016-06-29,2016,NA,74,45,20.1,30.29,7.41,341.0592578,4,181,7.020916608,38.18100616,31,46,6.757711644,341.0592578,0.020376601,5.832056239,7,2.9718,20,1,15.06580691
946,1010,Napeague,2016-06-29,2016,NA,75,23,20.7,30.28,8.26,344.6715333,3,181,5.332276384,35.87009372,25,43,9.865765725,344.6715333,0.015352153,5.842591886,5,3.79476,15,1,15.06580691
947,1011,Napeague,2016-06-29,2016,NA,76,7,20.5,30.37,7.06,309.6379441,0,181,0,NA,NA,NA,NA,309.6379441,0,5.735403693,0,0.92964,0,0,15.06580691
948,1012,Napeague,2016-06-29,2016,NA,77,6,20.7,30.27,7.03,354.0684182,0,181,0,NA,NA,NA,NA,354.0684182,0,5.869490166,0,NA,0,0,15.06580691
949,1013,Napeague,2016-06-29,2016,NA,78,44,21.1,30.12,8.18,312.6843749,0,181,0,NA,NA,NA,NA,312.6843749,0,5.745194295,0,0.74676,0,0,15.06580691
950,1014,Napeague,2016-06-29,2016,NA,79,19,20.7,30.35,7.66,323.4655159,0,181,0,NA,NA,NA,NA,323.4655159,0,5.779092511,0,0.59436,0,0,15.06580691
951,1015,Napeague,2016-06-29,2016,NA,80,43,21.3,30.33,7.18,313.0762558,0,181,0,NA,NA,NA,NA,313.0762558,0,5.746446789,0,1.46304,0,0,15.06580691
952,1016,Napeague,2016-06-29,2016,NA,81,25,19.8,30.37,8.27,420.5221803,0,181,0,NA,NA,NA,NA,420.5221803,0,6.041497226,0,1.4478,0,0,15.06580691
953,1017,Napeague,2016-06-29,2016,NA,82,31,20.7,30.25,7.86,320.3725669,0,181,0,NA,NA,NA,NA,320.3725669,0,5.76948459,0,3.44424,0,0,15.06580691
954,1018,Napeague,2016-06-29,2016,NA,83,36,21,30.25,7.56,365.1588656,0,181,0,NA,NA,NA,NA,365.1588656,0,5.900332507,0,2.02692,0,0,15.06580691
955,1019,Napeague,2016-06-29,2016,NA,84,40,20.2,30.37,8,309.1060357,0,181,0,NA,NA,NA,NA,309.1060357,0,5.733684376,0,0.79248,0,0,15.06580691
956,1021,Napeague,2016-07-14,2016,NA,86,39,23.6,30.14,7.41,243.9802993,0,196,0,NA,NA,NA,NA,243.9802993,0,5.497087482,0,0.80772,0,0,14.83649563
957,1022,Napeague,2016-07-14,2016,NA,87,34,23.3,30.26,7.24,253.9476094,1,196,1.375371023,57,57,57,NA,253.9476094,0.00540135,5.537127983,1,4.16052,5,1,14.83649563
958,1024,Napeague,2016-07-14,2016,NA,89,25,23.5,30.26,7.18,326.2324549,0,196,0,NA,NA,NA,NA,326.2324549,0,5.787610179,0,1.905,0,0,14.83649563
959,1025,Napeague,2016-07-14,2016,NA,90,20,23.7,30.21,7.39,460.3452839,0,196,0,NA,NA,NA,NA,460.3452839,0,6.131976825,0,2.24028,0,0,14.83649563
960,1026,Napeague,2016-07-14,2016,NA,91,15,23.1,30.26,7.29,411.3805121,0,196,0,NA,NA,NA,NA,411.3805121,0,6.019518606,0,3.38328,0,0,14.83649563
961,1027,Napeague,2016-07-14,2016,NA,92,13,23.5,30.24,7.46,361.1644767,0,196,0,NA,NA,NA,NA,361.1644767,0,5.889333469,0,1.34112,0,0,14.83649563
962,1028,Napeague,2016-07-14,2016,NA,93,7,23.8,30.21,7.41,334.987461,1,196,0,NA,NA,NA,NA,334.987461,0,5.814093101,0,1.0668,0,0,14.83649563
963,1029,Napeague,2016-07-14,2016,NA,94,2,23.1,30.18,6.86,352.7356192,0,196,0,NA,NA,NA,NA,352.7356192,0,5.865718822,0,1.24968,0,0,14.83649563
964,1030,Napeague,2016-07-14,2016,NA,95,44,24.3,30.21,8.5,490.7714156,0,196,0,NA,NA,NA,NA,490.7714156,0,6.195978471,0,0.6096,0,0,14.83649563
965,1031,Napeague,2016-07-14,2016,NA,96,43,24.4,30.21,8.04,295.4505092,0,196,0,NA,NA,NA,NA,295.4505092,0,5.688501341,0,0.94488,0,0,14.83649563
966,1032,Napeague,2016-07-14,2016,NA,97,11,24,30.21,7.86,299.8262625,0,196,0,NA,NA,NA,NA,299.8262625,0,5.703203182,0,0.96012,0,0,14.83649563
967,1035,Napeague,2016-08-02,2016,NA,100,1,22.1,29.99,6.74,296.0257293,0,215,0,NA,NA,NA,NA,296.0257293,0,5.690446374,0,1.58496,0,0,14.29215008
968,1036,Napeague,2016-08-02,2016,NA,101,11,22.3,30.1,6.85,359.8632682,0,215,0,NA,NA,NA,NA,359.8632682,0,5.885724149,0,1.53924,0,0,14.29215008
969,1037,Napeague,2016-08-02,2016,NA,102,5,22,30.1,6.97,311.5730327,0,215,0,NA,NA,NA,NA,311.5730327,0,5.741633766,0,2.27076,0,0,14.29215008
970,1038,Napeague,2016-08-02,2016,NA,103,45,22,30.1,6.97,373.4237548,0,215,0,NA,NA,NA,NA,373.4237548,0,5.922713847,0,3.59664,0,0,14.29215008
971,1039,Napeague,2016-08-02,2016,NA,104,15,22.2,30.12,6.71,356.4597258,0,215,0,NA,NA,NA,NA,356.4597258,0,5.876221262,0,3.59664,0,0,14.29215008
972,1040,Napeague,2016-08-02,2016,NA,105,4,22.1,30.11,6.72,347.2827102,0,215,0,NA,NA,NA,NA,347.2827102,0,5.850139175,0,1.7526,0,0,14.29215008
973,1041,Napeague,2016-08-02,2016,NA,106,22,22.2,30.16,6.49,416.1996378,0,215,0,NA,NA,NA,NA,416.1996378,0,6.031165044,0,3.52044,0,0,14.29215008
974,1042,Napeague,2016-08-02,2016,NA,107,35,22.2,30.2,7.14,394.092141,0,215,0,NA,NA,NA,NA,394.092141,0,5.976584742,0,3.53568,0,0,14.29215008
975,1043,Napeague,2016-08-02,2016,NA,108,27,22.1,30.16,6.9,369.0441207,0,215,0,NA,NA,NA,NA,369.0441207,0,5.910916205,0,3.85572,0,0,14.29215008
976,1044,Napeague,2016-08-02,2016,NA,109,42,22.4,30.03,7.22,361.5977092,0,215,0,NA,NA,NA,NA,361.5977092,0,5.890532293,0,0.74676,0,0,14.29215008
977,1045,Napeague,2016-08-02,2016,NA,110,39,22.1,30.19,6.54,309.6379441,0,215,0,NA,NA,NA,NA,309.6379441,0,5.735403693,0,0.80772,0,0,14.29215008
978,1046,Napeague,2016-08-02,2016,NA,111,38,22.1,30.21,6.55,209.8181601,0,215,0,NA,NA,NA,NA,209.8181601,0,5.346241252,0,1.32588,0,0,14.29215008
979,1049,Jamaica,2016-05-17,2016,NA,1,22,14,25.2,7.5,388.0177955,0,138,0,NA,NA,NA,NA,388.0177955,0,5.961051203,0,1.500000048,0,0,14.51500221
980,1050,Jamaica,2016-05-17,2016,NA,2,18,13.2,25.1,9.7,398.2905375,2,138,3.599615631,36.49794489,36,37,0.707106781,398.2905375,0.008997068,5.987181733,4,0.750000024,9,1,14.51500221
981,1051,Jamaica,2016-05-17,2016,NA,3,29,14,24.9,8.1,331.8199841,0,138,0,NA,NA,NA,NA,331.8199841,0,5.804592605,0,8.000000256,0,0,14.51500221
982,1052,Jamaica,2016-05-17,2016,NA,4,38,14,24.9,8.3,307.2855928,0,138,0,NA,NA,NA,NA,307.2855928,0,5.727777585,0,0.500000016,0,0,14.51500221
983,1053,Jamaica,2016-05-17,2016,NA,5,14,13.9,25.3,7.7,363.450605,0,138,0,NA,NA,NA,NA,363.450605,0,5.8956434,0,9.000000288,0,0,14.51500221
984,1054,Jamaica,2016-05-17,2016,NA,6,5,14.2,25,10.8,351.9435814,0,138,0,NA,NA,NA,NA,351.9435814,0,5.863470883,0,0.750000024,0,0,14.51500221
985,1055,Jamaica,2016-05-17,2016,NA,7,8,14.2,24.9,8.5,273.349454,1,138,1.846741152,33,33,33,NA,273.349454,0.006733252,5.610751028,2,4.900000157,7,1,14.51500221
986,1056,Jamaica,2016-05-17,2016,NA,8,13,14.2,25.1,8.2,285.074797,0,138,0,NA,NA,NA,NA,285.074797,0,5.652751591,0,1.950000062,0,0,14.51500221
987,1057,Jamaica,2016-05-17,2016,NA,9,31,14.1,25,8.4,303.9080219,0,138,0,NA,NA,NA,NA,303.9080219,0,5.716725096,0,2.50000008,0,0,14.51500221
988,1058,Jamaica,2016-05-17,2016,NA,10,34,14.5,24.7,8.4,284.7602178,12,138,22.01260552,33.38769838,27,41,4.210376792,284.7602178,0.074459999,5.651647485,22,4.000000128,74,1,14.51500221
989,1059,Jamaica,2016-05-17,2016,NA,11,43,14.3,24.1,8.1,306.1852347,21,138,38.53017611,33.59600492,27,42,3.198958164,306.1852347,0.118528919,5.724190261,39,6.2500002,119,1,14.51500221
990,1060,Jamaica,2016-05-17,2016,NA,12,49,14.6,22.8,8.4,310.6621014,3,138,5.57209453,31.98383962,30,34,2,310.6621014,0.017777235,5.738705831,6,4.400000141,18,1,14.51500221
991,1061,Jamaica,2016-05-17,2016,NA,13,Old Mill Creek,13.9,25.5,10.1,263.7885024,5,138,8.856286633,37.60782356,31,43,5.215361924,263.7885024,0.033022154,5.575147655,9,2.50000008,33,1,14.51500221
992,1062,Jamaica,2016-05-17,2016,NA,14,Dubos Point,14.2,25.7,8.5,344.6379994,0,138,0,NA,NA,NA,NA,344.6379994,0,5.842494589,0,1.000000032,0,0,14.51500221
993,1063,Jamaica,2016-05-24,2016,NA,15,46,16,25.1,5.92,332.8193893,0,145,0,NA,NA,NA,NA,332.8193893,0,5.807599968,0,5.900000189,0,0,14.71452692
994,1064,Jamaica,2016-05-24,2016,NA,16,47,16.1,25.1,6.5,327.847945,0,145,0,NA,NA,NA,NA,327.847945,0,5.792549919,0,5.800000186,0,0,14.71452692
995,1065,Jamaica,2016-05-24,2016,NA,17,49,15.2,25.2,6.15,304.363503,0,145,0,NA,NA,NA,NA,304.363503,0,5.718222721,0,7.80000025,0,0,14.71452692
996,1066,Jamaica,2016-05-24,2016,NA,18,25,16.2,25.6,8.81,275.4173958,0,145,0,NA,NA,NA,NA,275.4173958,0,5.61828775,0,2.700000086,0,0,14.71452692
997,1067,Jamaica,2016-05-24,2016,NA,19,22,16.4,25.3,8.27,276.5611541,3,145,4.70155,47.96392765,41,52,6.350852961,276.5611541,0.016857154,5.622431968,5,2.850000091,17,1,14.71452692
998,1068,Jamaica,2016-05-24,2016,NA,20,16,16.6,25.2,8.7,301.1526542,1,145,1.869227139,31,31,31,NA,301.1526542,0.006187726,5.707617293,2,1.900000061,6,1,14.71452692
999,1069,Jamaica,2016-05-24,2016,NA,21,28,16.2,25.7,8.43,303.302932,0,145,0,NA,NA,NA,NA,303.302932,0,5.714732082,0,5.400000173,0,0,14.71452692
1000,1070,Jamaica,2016-05-24,2016,NA,22,30,16.5,25.3,8.59,264.516449,0,145,0,NA,NA,NA,NA,264.516449,0,5.577903439,0,2.400000077,0,0,14.71452692
1001,1071,Jamaica,2016-05-24,2016,NA,23,38,16.5,25.3,8.54,273.3498098,1,145,1.645659032,45,45,45,NA,273.3498098,0.006002291,5.61075233,2,1.600000051,6,1,14.71452692
1002,1072,Jamaica,2016-05-24,2016,NA,24,20,17.2,24.8,10.37,280.3996743,0,145,0,NA,NA,NA,NA,280.3996743,0,5.636215994,0,1.450000046,0,0,14.71452692
1003,1074,Jamaica,2016-05-24,2016,NA,26,5,17.5,24.5,8.84,283.4588988,1,145,1.465183611,53,53,53,NA,283.4588988,0.005155632,5.647067135,1,1.500000048,5,1,14.71452692
1004,1075,Jamaica,2016-05-31,2016,NA,27,9,18.3,25.4,3.4,291.9873644,1,152,1.792410193,37,37,37,NA,291.9873644,0.006119892,5.676710529,2,8.900000285,6,1,14.87762473
1005,1076,Jamaica,2016-05-31,2016,NA,28,40,21.1,24,6.73,227.1648895,0,152,0,NA,NA,NA,NA,227.1648895,0,5.425676139,0,2.950000094,0,0,14.87762473
1006,1077,Jamaica,2016-05-31,2016,NA,29,35,21.1,22.1,7.67,218.1920697,6,152,9.803673483,42.33597502,27,54,12.24200419,218.1920697,0.04395123,5.385375729,10,2.700000086,44,1,14.87762473
1007,1078,Jamaica,2016-05-31,2016,NA,30,25,21.2,24.2,8.01,223.5739832,0,152,0,NA,NA,NA,NA,223.5739832,0,5.40974238,0,0.900000029,0,0,14.87762473
1008,1079,Jamaica,2016-05-31,2016,NA,31,23,21.3,24.1,11.28,255.7103877,1,152,1.48823882,52,52,52,NA,255.7103877,0.005803146,5.544045506,1,0.95000003,6,1,14.87762473
1009,1080,Jamaica,2016-05-31,2016,NA,32,38,22.1,21.7,9.34,262.1481508,7,152,11.13839137,44.26461731,27,58,12.79880947,262.1481508,0.041611045,5.568909805,11,2.350000075,42,1,14.87762473
1010,1081,Jamaica,2016-05-31,2016,NA,33,24,21.1,24.5,8.06,285.5660931,0,152,0,NA,NA,NA,NA,285.5660931,0,5.654473502,0,2.100000067,0,0,14.87762473
1011,1082,Jamaica,2016-05-31,2016,NA,34,10,22.3,24,11.02,226.4879927,9,152,14.42032328,46.72794328,41,52,3.655285367,226.4879927,0.061724498,5.422691931,14,3.100000099,62,1,14.87762473
1012,1083,Jamaica,2016-05-31,2016,NA,35,8,19.8,25.1,6.41,293.4752739,2,152,3.20463756,47,47,47,0,293.4752739,0.010860428,5.68179339,3,4.05000013,11,1,14.87762473
1013,1084,Jamaica,2016-05-31,2016,NA,36,6,21.6,24.4,11.82,274.2387131,1,152,1.222917267,65,65,65,NA,274.2387131,0.004449403,5.613998943,1,1.25000004,4,1,14.87762473
1014,1085,Jamaica,2016-05-31,2016,NA,37,5,21.2,24.6,10.01,234.6078776,2,152,2.907459831,53.49606058,53,54,0.707106781,234.6078776,0.012316686,5.457915515,3,1.050000034,12,1,14.87762473
1015,1086,Jamaica,2016-05-31,2016,NA,38,3,21.8,24.4,10.66,225.0465075,0,152,0,NA,NA,NA,NA,225.0465075,0,5.416307081,0,1.300000042,0,0,14.87762473
1016,1087,Jamaica,2016-06-07,2016,NA,39,47,21.7,28.3,0.17,292.7153501,1,159,1.397281537,56,56,56,NA,292.7153501,0.004762159,5.679200635,1,3.550000114,5,1,14.99877076
1017,1088,Jamaica,2016-06-07,2016,NA,40,44,21.8,25,4.11,286.1941584,0,159,0,NA,NA,NA,NA,286.1941584,0,5.656670456,0,9.250000296,0,0,14.99877076
1018,1089,Jamaica,2016-06-07,2016,NA,41,31,21.7,25.1,4.85,311.2031542,1,159,1.834357323,34,34,34,NA,311.2031542,0.005877101,5.740445928,2,5.00000016,6,1,14.99877076
1019,1090,Jamaica,2016-06-07,2016,NA,42,29,21.6,21.3,4.5,278.1182642,0,159,0,NA,NA,NA,NA,278.1182642,0,5.628046434,0,4.05000013,0,0,14.99877076
1020,1091,Jamaica,2016-06-07,2016,NA,43,25,21.6,25.3,4.98,301.8499831,0,159,0,NA,NA,NA,NA,301.8499831,0,5.709930149,0,3.000000096,0,0,14.99877076
1021,1092,Jamaica,2016-06-07,2016,NA,44,18,22.1,24.1,6.51,312.7307096,0,159,0,NA,NA,NA,NA,312.7307096,0,5.745342468,0,2.150000069,0,0,14.99877076
